id,trans
49,什么……？
48,不，这是不可能的。
47,可是知道反应器位置的你已经谋反，\n不知道她会把反应器转移到哪里去。
46,如果反应器在那里，\n事情就简单了……
45,就是指<span class='scene-font-place'>阿加斯提亚</span>的帝国首都官邸。\n因为它的形状像一座塔，\n很多时候人们就这样叫它。
44,高塔……？
43,在<span class='scene-font-spword'>“高塔”</span>里……？
42,通称<span class='scene-font-spword'>“反应器”</span>。\n它被放置在首都正中央的帝国首都官邸。
41,星晶兽机械降神以及\n使用魔晶的能量转换装置……
40,尽管姬塔等人为此感到惊讶，\n但还是先把疑问抛在一边，\n倾听亚当的建议。
39,在阿加斯提亚为掩护一行人\n而留下与帝国兵作战的亚当，\n就这样活生生地站在他们面前。
38,你们平安逃出来，\n真是太好了。
37,不对啊……\n我记得那时你为了掩护我们逃走……
36,你……！\n咦？\n咱、是不是搞错了什么？
35,格兰赛法静静地在空中行进。\n就在这时，姬塔等人在甲板上\n见到了一个意料之外的人物。
34,得知芙莉西雅计划的一行人\n保持着与阿加斯提亚的距离，\n开始寻找解决逐步逼近的危机的办法。
30,因同同伴的到来大受鼓舞的一行人\n击退了健达缚和弗里亚斯，\n顺利乘上了格兰赛法。
29,姬塔！来这边！\n骑空艇已经准备好了！
28,我们也找人帮忙了……\n那个啊……\n这么大的首都肯定有什么秘密港口之类的吧？
27,唔！？\n你们……\n从哪里冒出来的……！？
26,是嘛……\n那么我们就从这里突破吧。
19,那我可不能干站着了……\n别管这里了，我也要和黑骑士……
18,喂喂……\n连黑骑士都登场了吗……
13,这时，众人背后传来了声音。\n回头望去，\n只见身穿铠甲的黑骑士正站在那里。
12,这么多？\n你是想说这么点吧？
11,你们真蠢……\n还觉得能逃走？\n有这么多士兵把你们团团围住呢！
10,绝处逢生？\n那前提是你们能得救吧？
9,哎呀……\n我们也要体验一把\n绝处逢生了么……
8,怎、怎么办，\n姬塔……
7,可恶……！\n到处都是帝国的人！\n这下真的不妙了……！
6,你们都逃了那么久了……\n总该做好觉悟了吧？
5,喂，别逃了……\n看看清楚啊……\n这不是已经无处可逃了吗？
4,姬塔等人躲避着大量追兵，\n在街道上奔跑，\n但最终还是被逼入了绝境。
1,健达缚和弗里亚斯，\n这两位宿命之敌\n挡在了在首都中穿行的一行人面前。
