id,trans
85,姬塔笑着说道没想到斯卡尔他们常挂嘴边的「男子气概」竟会拯救天空于危难之中。
84,不管怎样，姬塔表示这次的功臣是斯卡尔、巴鲁鲁干、小小斯卡尔他们几个。
83,不仅如此。作为教团母体的奥达兹莫奇，那群家伙实在太过单纯了。
82,这说明教祖拥有着如此之大的向心力吗。
81,曾经是各国如此大威胁的夏玛斯教团……\n竟会如此轻易地瓦解……
80,不过，我到现在也难以相信。\n仅仅是失去了教祖……
79,哇，原来是这样啊！这下可以放心了！
78,照这样下去，要恢复原本的生活应该会比我们想象的快得多。
77,不用担心，没问题的。\n各地的居民们正在齐心协力努力复兴。
76,那个……被破坏的国家和村庄现在都怎么样了？
75,被他们掳走的人也全部被送回了各自的村子，请放心。
74,多亏了你们，我们通过与各国的紧密合作阻止了教团沙玛斯的野心，并成功逮捕了那些信徒。
73,嘿嘿，怪不好意思的！
72,多亏了姬塔和骑空团的各位。\n容我再次表示感谢。
71,那之后数日过去……
64,斯卡尔紧紧握住尤斯缇斯伸出的手，咧嘴一笑表达感谢。
63,哎，没关系啦。
62,……抢了你的风头，不好意思了。
60,呃啊……
58,呀哈哈哈哈哈哈哈哈哈！！！
56,这点小事无需劳烦大人物动手。
55,尤斯缇斯走到这样的斯卡尔身前，将准星对准了莱洛古尔。
54,但是，遍体鳞伤的斯卡尔已经连开枪的力气都没有了，意识也濒临中断。
53,哈、哈……呃……该死……
52,那就来啊，混蛋。让我……来做个了断！
51,啊啊啊啊啊啊啊！\n我绝饶不了你！！
50,斯卡尔斯卡尔斯卡尔斯卡尔～……若是没有你这家伙，这天下才本应是吾辈的囊中之物……
49,或许是打击太大，莱洛古尔像是精神错乱般瑟瑟发抖起来。
48,<span class='scene-font-4'>住手～！</span>住手、住手～～！！\n啊啊啊啊啊啊啊啊啊啊啊啊啊！！
47,姬塔……既然他不信，就拿给他们看。\n从卢米埃寄来的那封信。
46,嗯，这是事实。
45,咦！？
44,因为夏洛特小姐是我们骑空团的成员啊。
43,<span class='scene-font-2'>这、这这怎么可能，是假的吧！？</span>为何你会！？\n知、知道夏洛特大人所说的话──
42,喵！！？
41,提到夏洛特对于夏玛斯教团的教义感到非常愤慨，认为其自私至极。
40,看着龇牙咧嘴、情绪高涨的莱洛古尔，姬塔立刻与其对峙……
39,迎娶圣骑士夏洛特大人为妃……\n<span class='scene-font-4'>君临这个空之世界！！</span>
38,然后……吾辈要建立一个由哈文族为哈文族而设的国家……
37,吾辈要……超越古扎雷萨大人！凭借夏玛斯教团，将世界蹂躏殆尽啊啊！
36,吾、吾吾辈绝不承认……吾辈的信徒可是一群疯狂的士兵……
35,……别太得意忘形了。
34,呀——哈——！！
33,意思是，让世界各国都畏惧的夏玛斯被我给打垮了是吧！？
32,哎呀～～说真的，这很厉害不是吗！？
31,胜负已分。
30,哼唔～……
29,尽管莱洛古尔发出咆哮，却无法动摇已失去战意的信徒们的心。
28,离达成野心不是只剩一步了吗！！吾等就要得到一切了……快来助吾辈一臂之力～～～～！！！
27,呼～呼～……儿子们啊，你们在做什么！？\n<span class='scene-font-4'>不要放弃啊！！</span>
24,看来对方和我们互相理解了……\n可以松口气了……
23,真没想到会被你这样的家伙教训啊……
22,嘿……
21,你说的那些话……全都深深刺进我心里了……
20,他们接二连三地放下手中的武器，举起白旗。
19,目睹了斯卡尔展露无遗的男子气概，信徒们哀叹着自己的浅薄。
18,喂，倒是说句话啊，你们这群混蛋！！
17,刚才说的是权力、财力、暴力来着！？那些你们都不要了吗？打算放弃了吗！？
16,…………
15,哼，有种的家伙，就来取我这条大人物的命试试看啊！！
14,<span class='scene-font-4'>看招，你们这些家伙！！</span>你们引以为傲的新型猛战车碰上我也只能变成碎片！
13,即便如此，姬塔等人依然燃起斗志，拖着伤痕累累的身体振作起精神。
12,虽然破坏了巨大的狗拉雪橇重型战车，但与姬塔等人信徒们的战力差距仍未填补。
11,这条命……为了胜利不足为惜。就让你们看看我燃烧殆尽前挥出的拳头。
10,笨蛋，你高兴太早了，斯卡尔。虽然打倒了这个大家伙，但咱们还处在危机之中……
9,哈、哈、哈……干掉了……干掉他了。\n活该啊……混蛋……
3,看招！！
1,────！！
0-synopsis,一行人击倒了超巨型狗拉雪橇重型爆猛战车，信徒们失去了战意。失去手下的莱洛古尔被打倒，夏玛斯教团就此覆灭，袭击各国的信徒们也遭到逮捕。事件就此圆满解决，斯卡尔、巴鲁鲁干以及莱萨利德为了获得真正的自由，各自踏上了新的路途。
0-chapter_name,终章
