id,name,text,trans
41,アロゲント,さて、ゴミ掃除が出来て\nすっきりしたところで、\nエイレアに次のお願いです。,好了，清理完垃圾，感觉清爽多了。\n我还有个请求要拜托艾蕾亚。
42,エイレア,…………,…………
43,アロゲント,ユイシスのところの騎空団に\nカチコミをかけて、そこの頭と\nユイシスの命を取ってきてください。,去找优希斯所在的骑空团算总账，把那个团的团长和优希斯的性命拿下。
44,エイレア,っ！？　,！？　
45,アロゲント,今までは他の駒達にお願いを\nしていたのですが、どいつもこいつも\n役立たずばかりでしてね……,之前我也委托了其他棋子去办，可那些家伙一个个的都不中用……
46,アロゲント,ああ、それと、ディートリアを\n回収するのも忘れないでください。,啊，对了，别忘了把迪特利亚也拿回来。
47,エイレア,…………,…………
48,アロゲント,おや、何か言いたげですね。,哎呀，你似乎有话想说呢。
49,エイレア,正直、厳しい……でしょう。\nあの団の頭とは剣を交えましたが、\n中々のやり手です。,说实话，会很困难……吧。我曾与那个团长交过手，是个相当难对付的角色。
50,エイレア,それにユイシスもいるとなると……,再加上优希斯也在场的话……
51,アロゲント,ヴァースリアを再度、貸し与えます。\n手勢も好きなだけ連れて行って\n構いません。,我会再次把瓦斯利亚借给你。\n人手你也可以随意调动。
52,エイレア,…………,…………
53,アロゲント,ああ、拒否したいのなら\nしてもらって構いませんよ。\nこれはあくまでお願いですから。,啊，如果你想拒绝的话也无妨。\n毕竟这终究只是我的请求而已。
54,アロゲント,ですが、今後のことを考えるのなら、\nお勧めはしません。,但是，考虑到你今后的待遇，我可不建议你这么做。
55,エイレア,……わかりました。,……我明白了。
56,アロゲント,ふふっ、ありがとうございます。\nでは、どうぞ。,呵呵，非常感谢。那么，请收下。
57,,アロゲントはにこやかな笑みを\n浮かべるとヴァースリアを\nエイレアへと渡す。,阿罗耿特浮现出和蔼的笑容，将瓦斯利亚交到艾蕾亚手中。
58,エイレア,……それでは私は準備が\nありますので。,……那么，我去着手准备。
59,アロゲント,ええ、吉報をお待ちしていますよ。,嗯，我静候佳音。
63,,エイレアが部屋を出たのを\n確認した後、アロゲントは\n暗い笑みを浮かべる。,确认艾蕾亚离开房间后，阿罗耿特浮现出阴暗的笑容。
64,アロゲント,さて、これでどうなるか……ですね。\nユイシスがディートリアを\n覚醒させられれば良いのですが……,好了，接下来会如何呢……\n要是优希斯能让迪特利亚觉醒就好了……
65,アロゲント,そうでなければ\n私の願いは叶いませんからね。,否则的话，我的心愿就无法实现了。
66,アロゲント,ウェントとトレイア……\nあのふたりに復讐するという\n私の願いが……ね。,向温特和特蕾亚……\n向那两人复仇的心愿啊……
67,,それは時を経ても消えぬ怨嗟の声。\n己が心を今も蝕み続ける暗き憎悪。,那是经年未逝的怨嗟之声。\n至今仍持续侵蚀内心的阴暗憎恶。
73,,その怨嗟の矛先は\nかつての怨敵の娘……ユイシスへと\n向けられているのだった。,那怨嗟的矛头，指向昔日仇敌之女……\n优希斯。
info,,,scene_evt220529_cp0_q1_s10

译者,,,朔夜Rei
