id,name,text,trans
20,アリア/阿莉亚,追加の交戦記録と\n差し入れを持って来た。,我带追加的交战记录和慰问品来了。
21,アリア/阿莉亚,オノスケリス、ミカボシ、\nビューレイストは\nいまの身体なら食事がとれるのだろう？,奥诺斯凯莉丝、米卡波西、\n贝莱斯特，\n你们现在的身体是能进食的吧？
22,,庁舎に残った者達は、\n星の民の星晶獣化を急ぐが、\n残る数はまだまだ多い。,留在办公室的人们\n正加紧将星之民转化成星晶兽，\n但剩下的数量依旧很多。
28,ナルメア/娜尔梅亚,……来た。,……来了。
32,プロクルス/普罗克鲁斯,…………,
33,,ナルメアの示すほうに目をやると、\nそこにはプロクルスの姿とは別に、\n３つの人影があった。,朝娜尔梅亚指示的方向看去，\n那里有三个不同于普罗克鲁斯的人影。
34,？？？,…………,
35,ダリダラ/达里达拉,ひとりじゃねぇのか……\n追加で星の民を蘇生させたのか？,还不止一个……\n是又复活了几个星之民吗？
36,ルリア/露莉亚,あの３人からは、\nオノスケリスさん達と\n同じような力を感じます……,在那三个人身上，\n感觉到了与奥诺斯凯莉丝小姐他们\n相同的力量……
37,ラカム/拉卡姆,手駒を増やして何するつもりだ？\n一気に勝負を決めようってんなら、\n３人は少ないんじゃねぇか？,增加棋子是打算做什么呢？\n如果是要一口气分出胜负，\n三个还是有点太少了吧？
38,カタリナ/卡塔莉娜,いや、ビューレイスト殿達の\n洗脳が解けた以上、向こうも\n楽観できる戦況ではないはず……,不，既然贝莱斯特阁下等人的\n洗脑已经被解除，\n他那边的情况也该不容乐观才是……
39,カタリナ/卡塔莉娜,数が限られているであろう星骸殻を、\n無闇に使うとは思えない。,我想他不会随意浪费\n数量有限的星骸壳。
40,ビィ/碧,ってことは……\nあの３人はビューレイスト達よりも、\nもっと強ぇのかもしれねぇぞ……！,也就是说……\n那三人可能比贝莱斯特他们更厉害……！
41,,警戒するビィの言葉を聞き、\nカタリナはハッとした様子で\n額に汗を浮かべる。,听到碧警戒的话语，\n卡塔莉娜露出了恍然大悟的表情，\n额头上冒出汗珠。
42,カタリナ/卡塔莉娜,まさか……\nそれならば、奴はここで\n戦局を決めるつもりか……！？,难道说……\n如果这是真的，\n那他是想现在就决出胜负吗……！？
43,シス/希斯,どういうことだ？,什么意思？
44,カタリナ/卡塔莉娜,数人、戦ったことがあるんだ……\nたったひとりでも、\n空を滅ぼしかねない星の民と。,仅凭一人就能毁灭天空的星之民……\n我们曾和其中的数位战斗过……
45,カタリナ/卡塔莉娜,ついにルシファーやベルゼバブといった\n危険すぎる星の民を\n星骸殻で蘇らせたのだとしたら──,如果他真的连路西法和别西卜这样\n危险的星之民都复活了——
55,,その時、ローブをまとった３つの人影が\n音もなく滑るように、\n一瞬で距離を詰めてくる。,就在此时，三个身着长袍的人影\n悄无声息地滑动过来，\n瞬间逼近了众人。
56,？？？,…………,
57,カタリナ/卡塔莉娜,っ……！？,唔……！？
59,,考える間も無く、\nカタリナは咄嗟に反撃に転じるが……,卡塔莉娜下意识地\n反击了回去……
60,？？？,…………,
65,カタリナ/卡塔莉娜,消えた……！？\nしかも、まるで手応えが……,消失了……！？\n而且没有击中的感觉……
66,シス/希斯,っ！？　姬塔ッ！！,唔！？姬塔！！
69,プロクルス/普罗克鲁斯,悪いな……\n一緒に来てもらうぜ、姬塔。,抱歉……\n我要你和我一起走，姬塔。
70,ラカム/拉卡姆,くそっ！　あっちは囮か！,可恶！那边是诱饵吗！
72,ルリア/露莉亚,姬塔っ……！,姬塔……！
73,,一行はすぐに姬塔へと\n手を伸ばすが……,就在一行人即将\n触碰到姬塔的时候……
75,プロクルス/普罗克鲁斯,…………,
82,,姬塔はプロクルスと共に、\n一行の前から\n姿を消してしまうのだった。,姬塔和普罗克鲁斯一起\n从他们眼前消失了。
info,,,scene_evt260311_cp7_q4_s10
译者,,,雨降星
