id,name,text,trans
38,,坂の上から雪崩れてくる大量の土砂が\n３人の目に飛び込んできた。,大量的沙土以排山倒海之势\n从山上涌来。
39,地の民,地すべりだ！,山体滑坡啊！
43,,斜面で作業をしていた大勢の地の民が\n散り散りに逃げていくが、\n中には足をとられる者もいる。,在山坡上施工的地之民们纷纷四散逃命，\n但也有数人未能及时逃脱。
44,フィルキス/菲尔基丝,何人か巻き込まれてる！,有几个人被卷进去了！
45,地の民,工程を間違えたかで、\nきっと暴発したんだ……！,估计是操作出错\n误点了炸药吧……！
46,ミアミント/米安敏特,──！,
47,,前に進み出たミアミントが\n大剣を振りかぶると──,米娅敏特挺身而出，\n挥起大剑——
48,ミアミント/米安敏特,おおぉぉぉぉりゃッ！,嘿呀！
56,,大振りした剣が生む衝撃波は\n斜面を滑る土砂に衝突するが──,大剑挥出的冲击波\n正面命中了涌来的沙土——
57,ミアミント/米安敏特,あ、ムリムリ……！\nさすがに止めらんないわ、これ！,啊，不行不行……！\n我就说这玩意肯定挡不住！
58,,巨大な質量に止まる気配は見られない。,宛如巨兽般横冲直撞的沙土\n丝毫没有要停下来的迹象。
59,フィルキス/菲尔基丝,このままじゃずっと下まで\nずるずる崩れていっちゃうし、\n急坂になれば速度ももっと上がる……,这样滑坡下去规模会越来越大的，\n而且要是遇上陡坡，\n速度还会更快……
60,フィルキス/菲尔基丝,ねぇ、この地面にくぼみを作って\n土砂を溜められない？,我说，要不要在地上挖一道沟壑，\n让沙土都滑到这里面？
61,ミアミント/米安敏特,やってみぃ──,我试试——
62,ミアミント/米安敏特,るあぁッ！！,喝啊！！
70,,ミアミントの衝撃波は\n変わらず地面を走っていくが、\n掘るまではいかない。,米娅敏特放出的冲击波掠过地面，\n但并没有造成凹陷。
71,ミアミント/米安敏特,<span class='scene-font-4'>そんな器用なのムリぃ！</span>\nアタシの技って大雑把じゃん！？,<span class='scene-font-4'>我做不来这种精细活！</span>\n我的手法是不是有点太粗糙了！？
72,フィルキス/菲尔基丝,だから知らないし！,这我哪知道啊！
73,フィルキス/菲尔基丝,ここの地面を掘ればたぶん止まる……\nどうにかできないかな……,只要能把这里的地面挖开……\n该怎样才好呢……
77,アンドリーニャ/安东尼娅,……──！,
78,フィルキス/菲尔基丝,どうにか……,该怎样……
79,アンドリーニャ/安东尼娅,……──！,
80,フィルキス/菲尔基丝,ん？,嗯？
95,,アンドリーニャの左腕が一閃すると、\n光の帯が凄まじい勢いで発せられた。,安多琳娜左臂一挥，\n一道光线以惊人的威力射了出去。
106,,それは目の前にある地面をえぐり、\n遥か遠方へと駆け抜けていく。,那道光线掘开眼前的地面，\n一直射到了很远的地方。
107,フィルキスとミアミント,…………,
108,,住民を巻き込む土砂は\n斜面に空いたくぼみに溜まり、\nほとんどが止まった。,卷入居民的沙土流进这道沟壑，\n基本平息了下来。
112,ミアミント/米安敏特,な……！,啥……！
113,フィルキスとミアミント,なんか出たっ！,啥玩意冒出来了！
114,地の民,す、すごい……！\nマギシェルにあんな機能を\n持たせてるとは……,好、好厉害……！\n没想到你还给魔导机甲装了这种功能……
115,フィルキス/菲尔基丝,い、いや……そんなんじゃ……,不、不是的……这玩意我也……
116,地の民,いまは救出しないと……！\nごめんね、お礼はまた後で！,我去救人……！\n抱歉，之后再向你们道谢吧！
119,ミアミント/米安敏特,なんか出た！\nなにあれ！？\nなんか出たんだけど！,啥玩意儿冒出来了！\n那是什么！？\n确实有啥玩意冒出来了吧！
120,フィルキス/菲尔基丝,なんか出たってあんま言わないで！,不用一句话来回说那么多遍！
121,ミアミント/米安敏特,<span class='scene-font-4'>でもなんか出たじゃん！</span>\nあれ、なんなの！？,<span class='scene-font-4'>但是有啥玩意冒出来了啊！</span>\n那到底是怎么回事！？
122,フィルキス/菲尔基丝,<span class='scene-font-4'>出たけども！</span>\nなんか出たけど、\nあたしだって知らないし！,<span class='scene-font-4'>是有什么冒出来了！</span>\n但别问我，\n我也不知道是咋回事！
123,謎の影/神秘的人影,ぐふっ……,嗯哼……
124,ウラン/乌兰,ね～え？\nさっきからウラン達をそこで\n観察してるのがいるみたいよ。,两~位？\n从刚才起，那边就好像有什么\n在盯着我们哦。
125,ミアミント/米安敏特,<span class='scene-font-4'>え！？</span>\nまさか、魔族？,<span class='scene-font-4'>诶！？</span>\n难道是魔族？
126,,振り返ったミアミントは\n後方の茂みが揺れる音を聞いた。,米娅敏特回头望去，\n后方的树丛里传来了什么动静。
127,ミアミント/米安敏特,あ～もう！\n「なんか」も気になるけど、\nしょうがない！,啊~真是的！\n虽然还是很在意“那玩意”，\n但先不管了！
128,ミアミント/米安敏特,じゃあ、退魔するよ！\nいこう、ウラン！,要开始退魔了！\n上吧，乌兰！
131,ウラン/乌兰,どうかしら？\n魔族とは違う気配なのよね～,你确定？\n它的气息和魔族可不一样呢~
134,フィルキス/菲尔基丝,こんなところにひとりで\n置いてかないで……！,不要把我一个人扔在这里……！
139,地の民,きみ達のおかげで\n全員、無事だったよ！\nって……あれ？,托你们的福，\n所有人都没有大碍！\n咦……人呢？
140,,軽微な被害で済んだことを\n報告しに戻ってきた男の前に、\nふたりの少女の姿はなかった。,男子回来报告\n这起事件并未造成太大损失，\n但那里已经没有了两位少女的踪迹。
146,ラカム/拉卡姆,おたくらはこの島で\nなにをしてるんだ？,你俩在这座岛上做什么？
147,ミィキス,退魔よ。\n魔族がこの島にいるの。,退魔。\n这座岛上有魔族。
148,ラカム/拉卡姆,ここにもあれがいるのかよ……,这座岛上也有啊……
149,フォス/法斯,魔族の気配、するかも……\nルリアママ、気をつけてね。,我好像能感觉到魔族的气息……\n露莉亚妈妈，要小心啊。
150,ルリア/露莉亚,は、はい……！\nフォスちゃん、わかったことがあったら\nすぐに知らせてくださいね！,好、好的……！\n法斯，要是发现了\n什么要立刻跟我说哦！
151,ウェルキス,ママ？\n元耀霊が「ママ」と？,妈妈？\n元耀灵还有“妈妈”吗？
152,ラカム/拉卡姆,ルリア自身は否定してるんだが、\nママって呼んで聞かねぇんだ。\nお前らは理由を知ってるのか？,露莉亚自己是否认的，\n但它硬要这样叫。\n你们知道是什么原因吗？
153,ミィキス,理由なんて見当もつかないわ……,我们可是全无头绪啊……
154,ビィ/碧,こんなんでも魔族からは\n恐れられてるんだから\n不思議なもんだぜ。,就这不靠谱的样，\n居然还会被魔族畏惧，\n真是不可思议。
155,ミィキス,それは元耀霊の光で以て消されると\n復活できないからと言われているわ。,毕竟它们被元耀灵的光消灭\n就无法复活了。
156,ラカム/拉卡姆,復活だぁ……？\n魔族は復活するってのか？,复活……？\n魔族还会复活吗？
157,ミィキス,人知れぬ闇の中から生まれ直すのよ。\nけれど、元耀霊は魔族を完全に殺す……\nつまり祓うことができるの。,它们会在不为人知的黑暗中重生。\n但元耀灵却能将它们彻底杀死……\n也就是“祛除”。
158,ウェルキス,だから魔族は元耀霊を恐れる。\n同時にとても憎んでいるんだ。,所以魔族才会惧怕\n且仇恨着元耀灵。
159,ウェルキス,私達退魔師も魔族を殺すが、\n本質的には退けているだけといえる。\nしかし、仕方がないことだ。,我们退魔师也会杀魔族，\n但那实际上只是将其一时击退而已。\n但我们别无选择。
160,ウェルキス,元耀霊を待っていては\n犠牲が増すばかりだからな……,要是干等着元耀灵来，\n不知道会有多少人遇害……
161,ラカム/拉卡姆,……？\nそいつぁ──,……？那——
162,,ラカムが口を開いた時だった。,就在拉卡姆开口的时候。
163,頭上の声,待ちやがれ！,给我站住！
166,,頭上から唐突に声が響き、\n影が落ちてきた。,头顶上突然传来了声音，\n接着一个人影落了下来。
167,ダリダラ/达里达拉,お？\nお前ら、ここにいたのか？,哦？\n你们在这儿啊？
168,ビィ/碧,ダリダラ！\nなにしてんだ！？,达里达拉！\n你在做什么！？
169,ダリダラ/达里达拉,気をつけろ、魔族だ。\nそいつを追ってたんだが、\n見失ったようだな……,当心，有魔族。\n我追着它来到这里，\n却跟丢了……
172,ナルメア/娜尔梅亚,姬塔ちゃん！,姬塔！
175,シス/希斯,姬塔！,姬塔！
176,ビィ/碧,なんだなんだ？\n急に集まってきたな。,咋了咋了？\n大伙一下子聚齐了。
177,ダリダラ/达里达拉,お前ら、手ぶらだな。\nまだ買い出し中か？,你俩两手空空啊。\n东西还没买完吗？
178,ダリダラ/达里达拉,ショッピングを続けてていいぜ。\nあの魔族は俺がひとりで片づけてやる。,你们可以继续享受购物时光。\n那只魔族我一个人就收拾了。
179,シス/希斯,なにを言っている。\n俺も魔族と戦っていた。,你在说什么。\n我刚才也在和魔族战斗。
180,ナルメア/娜尔梅亚,えっと、私も戦ってたんだ。\n逃がしちゃったんだけど……\nあれ？　ということは３体もいるの？,呃，我也是。\n虽然让它给逃了……\n咦？难道说魔族有三只吗？
181,ビィ/碧,なんだってぇ……？,什么……？
182,ダリダラ/达里达拉,俺の相手はこーんなデカい\n虎みてぇな四つ足のバケモンだったぜ！\nしっぽで攻撃してくる強敵でな！,我打的是一个超级大的、\n像老虎一样的四足怪物！\n是个会用尾巴攻击的强敌！
183,ダリダラ/达里达拉,あれがイチバン強ぇはずだ！,我敢打赌，它肯定是三个里最强的！
184,シス/希斯,強さの比較など知らんが、\nその特徴は俺が見た魔族にも\n当てはまるな。,谁比较强我不知道，\n不过我见到的魔族\n也和你描述的一样。
185,ナルメア/娜尔梅亚,私が見たのも同じ……,我见到的也是……
186,ダリダラ/达里达拉,なにぃ？,什么？
187,ウェルキス,それらはすべて分身だ。,你们见到的都是分身。
188,,口をはさんだ少女の顔を目にし、\nナルメア達は息をのんだ。,娜尔梅亚等人转头看向插进话来的少女，\n不由得倒吸一口凉气。
189,ナルメア/娜尔梅亚,フィルキスちゃんがふたり！？,有两个菲尔基丝！？
190,,フィルキスの生い立ちなどについても\nナルメア達に説明しつつ、\nウェルキスは魔族について語り始めた。,维尔基丝也向娜尔梅亚等人\n说明了菲尔基丝的身世，\n然后开始讲起岛上这只魔族的情况。
195,ミィキス,元は１体なの。\n星晶獣……というんでしょう？\n空の世界に稀に現れる、特別な存在を。,它原本只有一只。\n是叫……星晶兽来着？\n在空之世界鲜有出现的特别存在。
199,ウェルキス,その星晶獣とやらは\n分身することができるらしく、\n憑依した魔族もその能力を得たんだ。,听说那个星晶兽会分身，\n附在它身上的魔族\n也获得了相同的能力。
200,ウェルキス,魔族は対象の力を\n自在に操るものだからな。,毕竟魔族能够自由操纵\n附身对象的能力。
201,ルリア/露莉亚,その星晶獣について詳しいんですね。,你真了解那只星晶兽啊。
202,ミィキス,ここに昔から住み着いていたそうよ。\nあまり姿は見せないけど、\n人間に友好的と聞いたわ。,听说它从很久以前就住在这里了。\n虽然平时不怎么出现，\n但对人类很友好。
203,ビィ/碧,友好的な星晶獣か……\n<span class='scene-font-place'>ウィン・セリア</span>の\nノトスを思い出すな……,友好的星晶兽……\n和<span class='scene-font-place'>维因·塞利亚</span>的诺托斯一样呢……
204,ラカム/拉卡姆,そうだな。\n魔蝕されてるとなっちゃ\nその星晶獣も気の毒ってもんだぜ。,是啊。\n这样的星晶兽被魔蚀了，\n也是怪可怜的。
info,,,scene_pt02_cp006_q1_s10
译者,,,雨降星
